PROV;PROVMUNI;MUNINAME
41;41084;Rubio, El
41;41085;Salteras
41;41086;San Juan de Aznalfarache
41;41088;San Nicolás del Puerto
41;41087;Sanlúcar la Mayor
41;41089;Santiponce
41;41090;Saucejo, El
41;41091;Sevilla
41;41092;Tocina
41;41093;Tomares
41;41094;Umbrete
41;41095;Utrera
41;41096;Valencina de la Concepción
41;41097;Villamanrique de la Condesa
41;41100;Villanueva de San Juan
41;41098;Villanueva del Ariscal
41;41099;Villanueva del Río y Minas
41;41101;Villaverde del Río
41;41102;Viso del Alcor, El
42;42001;Abejar
42;42003;Adradas
42;42004;Ágreda
42;42006;Alconaba
42;42007;Alcubilla de Avellaneda
42;42008;Alcubilla de las Peñas
42;42009;Aldealafuente
42;42010;Aldealices
42;42011;Aldealpozo
42;42012;Aldealseñor
42;42013;Aldehuela de Periáñez
42;42014;Aldehuelas, Las
42;42015;Alentisque
42;42016;Aliud
42;42017;Almajano
42;42018;Almaluez
42;42019;Almarza
42;42020;Almazán
42;42021;Almazul
42;42022;Almenar de Soria
42;42023;Alpanseque
42;42024;Arancón
42;42025;Arcos de Jalón
42;42026;Arenillas
42;42027;Arévalo de la Sierra
42;42028;Ausejo de la Sierra
42;42029;Baraona
42;42030;Barca
42;42031;Barcones
42;42032;Bayubas de Abajo
42;42033;Bayubas de Arriba
42;42034;Beratón
42;42035;Berlanga de Duero
42;42036;Blacos
42;42037;Bliecos
42;42038;Borjabad
42;42039;Borobia
42;42041;Buberos
42;42042;Buitrago
42;42043;Burgo de Osma-Ciudad de Osma
42;42044;Cabrejas del Campo
42;42045;Cabrejas del Pinar
42;42046;Calatañazor
42;42048;Caltojar
42;42049;Candilichera
42;42050;Cañamaque
42;42051;Carabantes
42;42052;Caracena
42;42053;Carrascosa de Abajo
42;42054;Carrascosa de la Sierra
42;42055;Casarejos
42;42056;Castilfrío de la Sierra
42;42058;Castillejo de Robledo
42;42057;Castilruiz
42;42059;Centenera de Andaluz
42;42060;Cerbón
42;42061;Cidones
42;42062;Cigudosa
42;42063;Cihuela
42;42064;Ciria
42;42065;Cirujales del Río
42;42068;Coscurita
42;42069;Covaleda
42;42070;Cubilla
42;42071;Cubo de la Solana
42;42073;Cueva de Ágreda
42;42075;Dévanos
42;42076;Deza
42;42078;Duruelo de la Sierra
42;42079;Escobosa de Almazán
42;42080;Espeja de San Marcelino
42;42081;Espejón
42;42082;Estepa de San Juan
42;42083;Frechilla de Almazán
42;42084;Fresno de Caracena
42;42085;Fuentearmegil
42;42086;Fuentecambrón
42;42087;Fuentecantos
42;42088;Fuentelmonge
42;42089;Fuentelsaz de Soria
42;42090;Fuentepinilla
42;42092;Fuentes de Magaña
42;42093;Fuentestrún
42;42094;Garray
42;42095;Golmayo
42;42096;Gómara
42;42097;Gormaz
42;42098;Herrera de Soria
42;42100;Hinojosa del Campo
42;42103;Langa de Duero
42;42105;Liceras
42;42106;Losilla, La
42;42107;Magaña
42;42108;Maján
42;42110;Matalebreras
42;42111;Matamala de Almazán
42;42113;Medinaceli
42;42115;Miño de Medinaceli
42;42116;Miño de San Esteban
42;42117;Molinos de Duero
42;42118;Momblona
42;42119;Monteagudo de las Vicarías
42;42120;Montejo de Tiermes
42;42121;Montenegro de Cameros
42;42123;Morón de Almazán
42;42124;Muriel de la Fuente
42;42125;Muriel Viejo
42;42127;Nafría de Ucero
42;42128;Narros
42;42129;Navaleno
42;42130;Nepas
42;42131;Nolay
42;42132;Noviercas
42;42134;Ólvega
42;42135;Oncala
42;42139;Pinilla del Campo
42;42140;Portillo de Soria
42;42141;Póveda de Soria, La
42;42142;Pozalmuro
42;42144;Quintana Redonda
42;42145;Quintanas de Gormaz
42;42148;Quiñonería
42;42149;Rábanos, Los
42;42151;Rebollar
42;42152;Recuerda
42;42153;Rello
42;42154;Renieblas
42;42155;Retortillo de Soria
42;42156;Reznos
42;42157;Riba de Escalote, La
42;42158;Rioseco de Soria
42;42159;Rollamienta
42;42160;Royo, El
42;42161;Salduero
42;42162;San Esteban de Gormaz
42;42163;San Felices
42;42164;San Leonardo de Yagüe
42;42165;San Pedro Manrique
42;42166;Santa Cruz de Yanguas
42;42167;Santa María de Huerta
42;42168;Santa María de las Hoyas
42;42171;Serón de Nágima
42;42172;Soliedra
42;42173;Soria
42;42174;Sotillo del Rincón
42;42175;Suellacabras
42;42176;Tajahuerce
42;42177;Tajueco
42;42178;Talveila
42;42181;Tardelcuende
42;42182;Taroda
42;42183;Tejado
42;42184;Torlengua
42;42185;Torreblacos
42;42187;Torrubia de Soria
42;42188;Trévago
42;42189;Ucero
42;42190;Vadillo
42;42191;Valdeavellano de Tera
42;42192;Valdegeña
42;42193;Valdelagua del Cerro
42;42194;Valdemaluque
42;42195;Valdenebro
42;42196;Valdeprado
42;42197;Valderrodilla
42;42198;Valtajeros
42;42200;Velamazán
42;42201;Velilla de la Sierra
42;42202;Velilla de los Ajos
42;42204;Viana de Duero
42;42205;Villaciervos
42;42206;Villanueva de Gormaz
42;42207;Villar del Ala
42;42208;Villar del Campo
42;42209;Villar del Río
42;42211;Villares de Soria, Los
42;42212;Villasayas
42;42213;Villaseca de Arciel
42;42215;Vinuesa
42;42216;Vizmanos
42;42217;Vozmediano
42;42218;Yanguas
42;42219;Yelo
43;43001;Aiguamúrcia
43;43002;Albinyana
43;43003;Albiol, L'
43;43004;Alcanar
43;43005;Alcover
43;43904;Aldea, L'
43;43006;Aldover
43;43007;Aleixar, L'
43;43008;Alfara de Carles
43;43009;Alforja
43;43010;Alió
43;43011;Almoster
43;43012;Altafulla
43;43013;Ametlla de Mar, L'
43;43906;Ampolla, L'
43;43014;Amposta
43;43016;Arboç, L'
43;43015;Arbolí
43;43017;Argentera, L'
43;43018;Arnes
43;43019;Ascó
43;43020;Banyeres del Penedès
43;43021;Barberà de la Conca
43;43022;Batea
43;43023;Bellmunt del Priorat
43;43024;Bellvei
43;43025;Benifallet
43;43026;Benissanet
43;43027;Bisbal de Falset, La
43;43028;Bisbal del Penedès, La
43;43029;Blancafort
43;43030;Bonastre
43;43031;Borges del Camp, Les
43;43032;Bot
43;43033;Botarell
43;43034;Bràfim
43;43035;Cabacés
43;43036;Cabra del Camp
43;43037;Calafell
43;43903;Camarles
43;43038;Cambrils
43;43907;Canonja, La
43;43039;Capafonts
43;43040;Capçanes
43;43041;Caseres
43;43042;Castellvell del Camp
43;43043;Catllar, El
43;43045;Colldejou
43;43046;Conesa
43;43047;Constantí
43;43048;Corbera d'Ebre
43;43049;Cornudella de Montsant
43;43050;Creixell
43;43051;Cunit
43;43901;Deltebre
43;43053;Duesaigües
43;43054;Espluga de Francolí, L'
43;43055;Falset
43;43056;Fatarella, La
43;43057;Febró, La
43;43058;Figuera, La
43;43059;Figuerola del Camp
43;43060;Flix
43;43061;Forès
43;43062;Freginals
43;43063;Galera, La
43;43064;Gandesa
43;43065;Garcia
43;43066;Garidells, Els
43;43067;Ginestar
43;43068;Godall
43;43069;Gratallops
43;43070;Guiamets, Els
43;43071;Horta de Sant Joan
43;43072;Lloar, El
43;43073;Llorac
43;43074;Llorenç del Penedès
43;43076;Marçà
43;43075;Margalef
43;43077;Mas de Barberans
43;43078;Masdenverge
43;43079;Masllorenç
43;43080;Masó, La
43;43081;Maspujols
43;43082;Masroig, El
43;43083;Milà, El
43;43084;Miravet
43;43085;Molar, El
43;43086;Montblanc
43;43088;Montbrió del Camp
43;43089;Montferri
43;43090;Montmell, El
43;43091;Mont-ral
43;43092;Mont-roig del Camp
43;43093;Móra d'Ebre
43;43094;Móra la Nova
43;43095;Morell, El
43;43096;Morera de Montsant, La
43;43097;Nou de Gaià, La
43;43098;Nulles
43;43100;Pallaresos, Els
43;43099;Palma d'Ebre, La
43;43101;Passanant i Belltall
43;43102;Paüls
43;43103;Perafort
43;43104;Perelló, El
43;43105;Piles, Les
43;43106;Pinell de Brai, El
43;43107;Pira
43;43108;Pla de Santa Maria, El
43;43109;Pobla de Mafumet, La
43;43110;Pobla de Massaluca, La
43;43111;Pobla de Montornès, La
43;43112;Poboleda
43;43113;Pont d'Armentera, El
43;43141;Pontils
43;43114;Porrera
43;43115;Pradell de la Teixeta
43;43116;Prades
43;43117;Prat de Comte
43;43118;Pratdip
43;43119;Puigpelat
43;43120;Querol
43;43121;Rasquera
43;43122;Renau
43;43123;Reus
43;43124;Riba, La
43;43125;Riba-roja d'Ebre
43;43126;Riera de Gaià, La
43;43127;Riudecanyes
43;43128;Riudecols
43;43129;Riudoms
43;43130;Rocafort de Queralt
43;43131;Roda de Barà
43;43132;Rodonyà
43;43133;Roquetes
43;43134;Rourell, El
43;43135;Salomó
43;43905;Salou
43;43136;Sant Carles de la Ràpita
43;43137;Sant Jaume dels Domenys
43;43902;Sant Jaume d'Enveja
43;43138;Santa Bàrbara
43;43139;Santa Coloma de Queralt
43;43140;Santa Oliva
43;43142;Sarral
43;43143;Savallà del Comtat
43;43144;Secuita, La
43;43145;Selva del Camp, La
43;43146;Senan
43;43044;Sénia, La
43;43147;Solivella
43;43148;Tarragona
43;43149;Tivenys
43;43150;Tivissa
43;43151;Torre de Fontaubella, La
43;43152;Torre de l'Espanyol, La
43;43153;Torredembarra
43;43154;Torroja del Priorat
43;43155;Tortosa
43;43156;Ulldecona
43;43157;Ulldemolins
43;43158;Vallclara
43;43159;Vallfogona de Riucorb
43;43160;Vallmoll
43;43161;Valls
43;43162;Vandellòs i l'Hospitalet de l'Infant
43;43163;Vendrell, El
43;43164;Vespella de Gaià
43;43165;Vilabella
43;43175;Vilalba dels Arcs
43;43166;Vilallonga del Camp
43;43168;Vilanova de Prades
43;43167;Vilanova d'Escornalbou
43;43169;Vilaplana
43;43170;Vila-rodona
43;43171;Vila-seca
43;43172;Vilaverd
43;43173;Vilella Alta, La
43;43174;Vilella Baixa, La
43;43176;Vimbodí i Poblet
43;43177;Vinebre
43;43178;Vinyols i els Arcs
43;43052;Xerta
44;44001;Ababuj
44;44002;Abejuela
44;44003;Aguatón
44;44004;Aguaviva
44;44005;Aguilar del Alfambra
44;44006;Alacón
44;44007;Alba
44;44008;Albalate del Arzobispo
44;44009;Albarracín
44;44010;Albentosa
44;44011;Alcaine
44;44012;Alcalá de la Selva
44;44013;Alcañiz
44;44014;Alcorisa
44;44016;Alfambra
44;44017;Aliaga
44;44021;Allepuz
44;44022;Alloza
44;44023;Allueva
44;44018;Almohaja
44;44019;Alobras
44;44020;Alpeñés
44;44024;Anadón
44;44025;Andorra
44;44026;Arcos de las Salinas
44;44027;Arens de Lledó
44;44028;Argente
44;44029;Ariño
44;44031;Azaila
44;44032;Bádenas
44;44033;Báguena
44;44034;Bañón
44;44035;Barrachina
44;44036;Bea
44;44037;Beceite
44;44039;Bello
44;44038;Belmonte de San José
44;44040;Berge
44;44041;Bezas
44;44042;Blancas
44;44043;Blesa
44;44044;Bordón
44;44045;Bronchales
44;44046;Bueña
44;44047;Burbáguena
44;44048;Cabra de Mora
44;44049;Calaceite
44;44050;Calamocha
44;44051;Calanda
44;44052;Calomarde
44;44053;Camañas
44;44054;Camarena de la Sierra
44;44055;Camarillas
44;44056;Caminreal
44;44059;Cantavieja
44;44060;Cañada de Benatanduz
44;44061;Cañada de Verich, La
44;44062;Cañada Vellida
44;44063;Cañizar del Olivar
44;44064;Cascante del Río
44;44065;Castejón de Tornos
44;44066;Castel de Cabra
44;44070;Castellar, El
44;44071;Castellote
44;44067;Castelnou
44;44068;Castelserás
44;44074;Cedrillas
44;44075;Celadas
44;44076;Cella
44;44077;Cerollera, La
44;44080;Codoñera, La
44;44082;Corbalán
44;44084;Cortes de Aragón
44;44085;Cosa
44;44086;Cretas
44;44087;Crivillén
44;44088;Cuba, La
44;44089;Cubla
44;44090;Cucalón
44;44092;Cuervo, El
44;44093;Cuevas de Almudén
44;44094;Cuevas Labradas
44;44096;Ejulve
44;44097;Escorihuela
44;44099;Escucha
44;44100;Estercuel
44;44101;Ferreruela de Huerva
44;44102;Fonfría
44;44103;Formiche Alto
44;44105;Fórnoles
44;44106;Fortanete
44;44107;Foz-Calanda
44;44108;Fresneda, La
44;44109;Frías de Albarracín
44;44110;Fuenferrada
44;44111;Fuentes Calientes
44;44112;Fuentes Claras
44;44113;Fuentes de Rubielos
44;44114;Fuentespalda
44;44115;Galve
44;44116;Gargallo
44;44117;Gea de Albarracín
44;44118;Ginebrosa, La
44;44119;Griegos
44;44120;Guadalaviar
44;44121;Gúdar
44;44122;Híjar
44;44123;Hinojosa de Jarque
44;44124;Hoz de la Vieja, La
44;44125;Huesa del Común
44;44126;Iglesuela del Cid, La
44;44127;Jabaloyas
44;44128;Jarque de la Val
44;44129;Jatiel
44;44130;Jorcas
44;44131;Josa
44;44132;Lagueruela
44;44133;Lanzuela
44;44135;Libros
44;44136;Lidón
44;44137;Linares de Mora
44;44141;Lledó
44;44138;Loscos
44;44142;Maicas
44;44143;Manzanera
44;44144;Martín del Río
44;44145;Mas de las Matas
44;44146;Mata de los Olmos, La
44;44147;Mazaleón
44;44148;Mezquita de Jarque
44;44149;Mirambel
44;44150;Miravete de la Sierra
44;44151;Molinos
44;44152;Monforte de Moyuela
44;44153;Monreal del Campo
44;44154;Monroyo
44;44155;Montalbán
44;44156;Monteagudo del Castillo
44;44157;Monterde de Albarracín
44;44158;Mora de Rubielos
44;44159;Moscardón
44;44160;Mosqueruela
44;44161;Muniesa
44;44163;Noguera de Albarracín
44;44164;Nogueras
44;44165;Nogueruelas
44;44167;Obón
44;44168;Odón
44;44169;Ojos Negros
44;44171;Olba
44;44172;Oliete
44;44173;Olmos, Los
44;44174;Orihuela del Tremedal
44;44175;Orrios
44;44176;Palomar de Arroyos
44;44177;Pancrudo
44;44178;Parras de Castellote, Las
44;44179;Peñarroya de Tastavins
44;44180;Peracense
44;44181;Peralejos
44;44182;Perales del Alfambra
44;44183;Pitarque
44;44184;Plou
44;44185;Pobo, El
44;44187;Portellada, La
44;44189;Pozondón
44;44190;Pozuel del Campo
44;44191;Puebla de Híjar, La
44;44192;Puebla de Valverde, La
44;44193;Puertomingalvo
44;44194;Ráfales
44;44195;Rillo
44;44196;Riodeva
44;44197;Ródenas
44;44198;Royuela
44;44199;Rubiales
44;44200;Rubielos de la Cérida
44;44201;Rubielos de Mora
44;44203;Salcedillo
44;44204;Saldón
44;44205;Samper de Calanda
44;44206;San Agustín
44;44207;San Martín del Río
44;44208;Santa Cruz de Nogueras
44;44209;Santa Eulalia
44;44210;Sarrión
44;44211;Segura de los Baños
44;44212;Seno
44;44213;Singra
44;44215;Terriente
44;44216;Teruel
44;44217;Toril y Masegoso
44;44218;Tormón
44;44219;Tornos
44;44220;Torralba de los Sisones
44;44223;Torre de Arcas
44;44224;Torre de las Arcas
44;44225;Torre del Compte
44;44227;Torre los Negros
44;44221;Torrecilla de Alcañiz
44;44222;Torrecilla del Rebollar
44;44226;Torrelacárcel
44;44228;Torremocha de Jiloca
44;44229;Torres de Albarracín
44;44230;Torrevelilla
44;44231;Torrijas
44;44232;Torrijo del Campo
44;44234;Tramacastiel
44;44235;Tramacastilla
44;44236;Tronchón
44;44237;Urrea de Gaén
44;44238;Utrillas
44;44239;Valacloche
44;44240;Valbona
44;44241;Valdealgorfa
44;44243;Valdecuenca
44;44244;Valdelinares
44;44245;Valdeltormo
44;44246;Valderrobres
44;44247;Valjunquera
44;44249;Vallecillo, El
44;44250;Veguillas de la Sierra
44;44251;Villafranca del Campo
44;44252;Villahermosa del Campo
44;44256;Villanueva del Rebollar de la Sierra
44;44257;Villar del Cobo
44;44258;Villar del Salz
44;44260;Villarluengo
44;44261;Villarquemado
44;44262;Villarroya de los Pinares
44;44263;Villastar
44;44264;Villel
44;44265;Vinaceite
44;44266;Visiedo
44;44267;Vivel del Río Martín
44;44268;Zoma, La
45;45001;Ajofrín
45;45002;Alameda de la Sagra
45;45003;Albarreal de Tajo
45;45004;Alcabón
45;45005;Alcañizo
45;45006;Alcaudete de la Jara
45;45007;Alcolea de Tajo
45;45008;Aldea en Cabo
45;45009;Aldeanueva de Barbarroya
45;45010;Aldeanueva de San Bartolomé
45;45011;Almendral de la Cañada
45;45012;Almonacid de Toledo
45;45013;Almorox
45;45014;Añover de Tajo
45;45015;Arcicóllar
45;45016;Argés
45;45017;Azután
45;45018;Barcience
45;45019;Bargas
45;45020;Belvís de la Jara
45;45021;Borox
45;45022;Buenaventura
45;45023;Burguillos de Toledo
45;45024;Burujón
45;45025;Cabañas de la Sagra
45;45026;Cabañas de Yepes
45;45027;Cabezamesada
45;45028;Calera y Chozas
45;45029;Caleruela
45;45030;Calzada de Oropesa
45;45031;Camarena
45;45032;Camarenilla
45;45033;Campillo de la Jara, El
45;45034;Camuñas
45;45035;Cardiel de los Montes
45;45036;Carmena
45;45037;Carpio de Tajo, El
45;45038;Carranque
45;45039;Carriches
45;45040;Casar de Escalona, El
45;45041;Casarrubios del Monte
45;45042;Casasbuenas
45;45043;Castillo de Bayuela
45;45045;Cazalegas
45;45046;Cebolla
45;45047;Cedillo del Condado
45;45048;Cerralbos, Los
45;45049;Cervera de los Montes
45;45056;Chozas de Canales
45;45057;Chueca
45;45050;Ciruelos
45;45051;Cobeja
45;45052;Cobisa
45;45053;Consuegra
45;45054;Corral de Almaguer
45;45055;Cuerva
45;45058;Domingo Pérez
45;45059;Dosbarrios
45;45060;Erustes
45;45061;Escalona
45;45062;Escalonilla
45;45063;Espinoso del Rey
45;45064;Esquivias
45;45065;Estrella, La
45;45066;Fuensalida
45;45067;Gálvez
45;45068;Garciotum
45;45069;Gerindote
45;45070;Guadamur
45;45071;Guardia, La
45;45072;Herencias, Las
45;45073;Herreruela de Oropesa
45;45074;Hinojosa de San Vicente
45;45075;Hontanar
45;45076;Hormigos
45;45077;Huecas
45;45078;Huerta de Valdecarábanos
45;45079;Iglesuela, La
45;45080;Illán de Vacas
45;45081;Illescas
45;45082;Lagartera
45;45083;Layos
45;45084;Lillo
45;45085;Lominchar
45;45086;Lucillos
45;45087;Madridejos
45;45088;Magán
45;45089;Malpica de Tajo
45;45090;Manzaneque
45;45091;Maqueda
45;45092;Marjaliza
45;45093;Marrupe
45;45094;Mascaraque
45;45095;Mata, La
45;45096;Mazarambroz
45;45097;Mejorada
45;45098;Menasalbas
45;45099;Méntrida
45;45100;Mesegar de Tajo
45;45101;Miguel Esteban
45;45102;Mocejón
45;45103;Mohedas de la Jara
45;45104;Montearagón
45;45105;Montesclaros
45;45106;Mora
45;45107;Nambroca
45;45108;Nava de Ricomalillo, La
45;45109;Navahermosa
45;45110;Navalcán
45;45111;Navalmoralejo
45;45112;Navalmorales, Los
45;45113;Navalucillos, Los
45;45114;Navamorcuende
45;45115;Noblejas
45;45116;Noez
45;45117;Nombela
45;45118;Novés
45;45119;Numancia de la Sagra
45;45120;Nuño Gómez
45;45121;Ocaña
45;45122;Olías del Rey
45;45123;Ontígola
45;45124;Orgaz
45;45125;Oropesa
45;45126;Otero
45;45127;Palomeque
45;45128;Pantoja
45;45129;Paredes de Escalona
45;45130;Parrillas
45;45131;Pelahustán
45;45132;Pepino
45;45133;Polán
45;45134;Portillo de Toledo
45;45135;Puebla de Almoradiel, La
45;45136;Puebla de Montalbán, La
45;45137;Pueblanueva, La
45;45138;Puente del Arzobispo, El
45;45139;Puerto de San Vicente
45;45140;Pulgar
45;45141;Quero
45;45142;Quintanar de la Orden
45;45143;Quismondo
45;45144;Real de San Vicente, El
45;45145;Recas
45;45146;Retamoso de la Jara
45;45147;Rielves
45;45148;Robledo del Mazo
45;45149;Romeral, El
45;45150;San Bartolomé de las Abiertas
45;45151;San Martín de Montalbán
45;45152;San Martín de Pusa
45;45153;San Pablo de los Montes
45;45154;San Román de los Montes
45;45155;Santa Ana de Pusa
45;45156;Santa Cruz de la Zarza
45;45157;Santa Cruz del Retamar
45;45158;Santa Olalla
45;45901;Santo Domingo-Caudilla
45;45159;Sartajada
45;45160;Segurilla
45;45161;Seseña
45;45162;Sevilleja de la Jara
45;45163;Sonseca
45;45164;Sotillo de las Palomas
45;45165;Talavera de la Reina
45;45166;Tembleque
45;45167;Toboso, El
45;45168;Toledo
45;45169;Torralba de Oropesa
45;45171;Torre de Esteban Hambrán, La
45;45170;Torrecilla de la Jara
45;45172;Torrico
45;45173;Torrijos
45;45174;Totanés
45;45175;Turleque
45;45176;Ugena
45;45177;Urda
45;45179;Valdeverdeja
45;45180;Valmojado
45;45181;Velada
45;45182;Ventas con Peña Aguilera, Las
45;45183;Ventas de Retamosa, Las
45;45184;Ventas de San Julián, Las
45;45186;Villa de Don Fadrique, La
45;45185;Villacañas
45;45187;Villafranca de los Caballeros
45;45188;Villaluenga de la Sagra
45;45189;Villamiel de Toledo
45;45190;Villaminaya
45;45191;Villamuelas
45;45192;Villanueva de Alcardete
45;45193;Villanueva de Bogas
45;45194;Villarejo de Montalbán
45;45195;Villarrubia de Santiago
45;45196;Villaseca de la Sagra
45;45197;Villasequilla
45;45198;Villatobas
45;45199;Viso de San Juan, El
45;45200;Yébenes, Los
45;45201;Yeles
45;45202;Yepes
45;45203;Yuncler
45;45204;Yunclillos
45;45205;Yuncos
46;46001;Ademuz
46;46002;Ador
46;46004;Agullent
46;46042;Aielo de Malferit
46;46043;Aielo de Rugat
46;46005;Alaquàs
46;46006;Albaida
46;46007;Albal
46;46008;Albalat de la Ribera
46;46009;Albalat dels Sorells
46;46010;Albalat dels Tarongers
46;46011;Alberic
46;46012;Alborache
46;46013;Alboraya
46;46014;Albuixech
46;46016;Alcàntera de Xúquer
46;46015;Alcàsser
46;46018;Alcublas
46;46019;Alcúdia, l'
46;46020;Alcúdia de Crespins, l'
46;46021;Aldaia
46;46022;Alfafar
46;46024;Alfara de la Baronia
46;46025;Alfara del Patriarca
46;46026;Alfarp
46;46027;Alfarrasí
46;46023;Alfauir
46;46028;Algar de Palancia
46;46029;Algemesí
46;46030;Algimia de Alfara
46;46031;Alginet
46;46032;Almàssera
46;46033;Almiserà
46;46034;Almoines
46;46035;Almussafes
46;46036;Alpuente
46;46037;Alqueria de la Comtessa, l'
46;46017;Alzira
46;46038;Andilla
46;46039;Anna
46;46040;Antella
46;46041;Aras de los Olmos
46;46003;Atzeneta d'Albaida
46;46044;Ayora
46;46046;Barx
46;46045;Barxeta
46;46047;Bèlgida
46;46048;Bellreguard
46;46049;Bellús
46;46050;Benagéber
46;46051;Benaguasil
46;46052;Benavites
46;46053;Beneixida
46;46054;Benetússer
46;46055;Beniarjó
46;46056;Beniatjar
46;46057;Benicolet
46;46904;Benicull de Xúquer
46;46060;Benifaió
46;46059;Benifairó de la Valldigna
46;46058;Benifairó de les Valls
46;46061;Beniflá
46;46062;Benigánim
46;46063;Benimodo
46;46064;Benimuslem
46;46065;Beniparrell
46;46066;Benirredrà
46;46067;Benisanó
46;46068;Benissoda
46;46069;Benisuera
46;46070;Bétera
46;46071;Bicorp
46;46072;Bocairent
46;46073;Bolbaite
46;46074;Bonrepòs i Mirambell
46;46075;Bufali
46;46076;Bugarra
46;46077;Buñol
46;46078;Burjassot
46;46079;Calles
46;46080;Camporrobles
46;46081;Canals
46;46082;Canet d'En Berenguer
46;46083;Carcaixent
46;46084;Càrcer
46;46085;Carlet
46;46086;Carrícola
46;46087;Casas Altas
46;46088;Casas Bajas
46;46089;Casinos
46;46090;Castelló de Rugat
46;46091;Castellonet de la Conquesta
46;46092;Castielfabib
46;46093;Catadau
46;46094;Catarroja
46;46095;Caudete de las Fuentes
46;46096;Cerdà
46;46107;Chella
46;46106;Chelva
46;46108;Chera
46;46109;Cheste
46;46111;Chiva
46;46112;Chulilla
46;46097;Cofrentes
46;46098;Corbera
46;46099;Cortes de Pallás
46;46100;Cotes
46;46105;Cullera
46;46113;Daimús
46;46114;Domeño
46;46115;Dos Aguas
46;46116;Eliana, l'
46;46117;Emperador
46;46118;Enguera
46;46119;Ènova, l'
46;46120;Estivella
46;46121;Estubeny
46;46122;Faura
46;46123;Favara
46;46126;Foios
46;46128;Font de la Figuera, la
46;46127;Font d'En Carròs, la
46;46124;Fontanars dels Alforins
46;46125;Fortaleny
46;46129;Fuenterrobles
46;46131;Gandia
46;46902;Gátova
46;46130;Gavarda
46;46132;Genovés
46;46133;Gestalgar
46;46134;Gilet
46;46135;Godella
46;46136;Godelleta
46;46137;Granja de la Costera, la
46;46138;Guadasequies
46;46139;Guadassuar
46;46140;Guardamar de la Safor
46;46141;Higueruelas
46;46142;Jalance
46;46144;Jarafuel
46;46154;Llanera de Ranes
46;46155;Llaurí
46;46147;Llíria
46;46152;Llocnou de la Corona
46;46153;Llocnou de Sant Jeroni
46;46151;Llocnou d'En Fenollet
46;46156;Llombai
46;46157;Llosa de Ranes, la
46;46150;Llutxent
46;46148;Loriguilla
46;46149;Losa del Obispo
46;46158;Macastre
46;46159;Manises
46;46160;Manuel
46;46161;Marines
46;46162;Massalavés
46;46163;Massalfassar
46;46164;Massamagrell
46;46165;Massanassa
46;46166;Meliana
46;46167;Millares
46;46168;Miramar
46;46169;Mislata
46;46170;Mogente/Moixent
46;46171;Moncada
46;46173;Montaverner
46;46174;Montesa
46;46175;Montitxelvo/Montichelvo
46;46176;Montroy
46;46172;Montserrat
46;46177;Museros
46;46178;Náquera
46;46179;Navarrés
46;46180;Novelé/Novetlè
46;46181;Oliva
46;46183;Olleria, l'
46;46182;Olocau
46;46184;Ontinyent
46;46185;Otos
46;46186;Paiporta
46;46187;Palma de Gandía
46;46188;Palmera
46;46189;Palomar, el
46;46190;Paterna
46;46191;Pedralba
46;46192;Petrés
46;46193;Picanya
46;46194;Picassent
46;46195;Piles
46;46196;Pinet
46;46199;Pobla de Farnals, la
46;46202;Pobla de Vallbona, la
46;46200;Pobla del Duc, la
46;46203;Pobla Llarga, la
46;46197;Polinyà de Xúquer
46;46198;Potríes
46;46205;Puçol
46;46201;Puebla de San Miguel
46;46204;Puig
46;46101;Quart de les Valls
46;46102;Quart de Poblet
46;46103;Quartell
46;46104;Quatretonda
46;46206;Quesa
46;46207;Rafelbuñol/Rafelbunyol
46;46208;Rafelcofer
46;46209;Rafelguaraf
46;46210;Ráfol de Salem
46;46212;Real
46;46211;Real de Gandía
46;46213;Requena
46;46214;Riba-roja de Túria
46;46215;Riola
46;46216;Rocafort
46;46217;Rotglà i Corberà
46;46218;Rótova
46;46219;Rugat
46;46220;Sagunto/Sagunt
46;46221;Salem
46;46903;San Antonio de Benagéber
46;46222;Sant Joanet
46;46223;Sedaví
46;46224;Segart
46;46225;Sellent
46;46226;Sempere
46;46227;Senyera
46;46228;Serra
46;46229;Siete Aguas
46;46230;Silla
46;46231;Simat de la Valldigna
46;46232;Sinarcas
46;46233;Sollana
46;46234;Sot de Chera
46;46235;Sueca
46;46236;Sumacàrcer
46;46237;Tavernes Blanques
46;46238;Tavernes de la Valldigna
46;46239;Teresa de Cofrentes
46;46240;Terrateig
46;46241;Titaguas
46;46242;Torrebaja
46;46243;Torrella
46;46244;Torrent
46;46245;Torres Torres
46;46246;Tous
46;46247;Tuéjar
46;46248;Turís
46;46249;Utiel
46;46250;Valencia
46;46251;Vallada
46;46252;Vallanca
46;46253;Vallés
46;46254;Venta del Moro
46;46256;Vilamarxant
46;46255;Villalonga
46;46257;Villanueva de Castellón
46;46258;Villar del Arzobispo
46;46259;Villargordo del Cabriel
46;46260;Vinalesa
46;46145;Xàtiva
46;46143;Xeraco
46;46146;Xeresa
46;46110;Xirivella
46;46261;Yátova
46;46262;Yesa, La
46;46263;Zarra
47;47001;Adalia
47;47002;Aguasal
47;47003;Aguilar de Campos
47;47004;Alaejos
47;47005;Alcazarén
47;47006;Aldea de San Miguel
47;47007;Aldeamayor de San Martín
47;47008;Almenara de Adaja
47;47009;Amusquillo
47;47010;Arroyo de la Encomienda
47;47011;Ataquines
47;47012;Bahabón
